price,view,sqft_living,sqft_lot,bedrooms,bathrooms
489950.0,NONE,2400,7478,2,8
652000.0,NONE,1920,9600,2,7
472000.0,NONE,4350,7090,3,11
333000.0,NONE,1910,9244,3,8
560000.0,NONE,2000,7350,2,4
799000.0,EXCELLENT,3290,20107,3,12
860000.0,NONE,3480,9200,4,7
449500.0,NONE,2410,55931,3,8
692500.0,NONE,2820,11500,3,10
925000.0,NONE,2710,11400,3,5
267500.0,NONE,2080,2856,2,7
396800.0,NONE,2200,6018,3,8
220000.0,NONE,1180,8058,3,4
892500.0,FAIR,2120,56192,2,5
455500.0,NONE,1460,10311,2,6
743000.0,NONE,2110,11250,2,5
338000.0,NONE,1790,17925,3,4
332000.0,NONE,1340,13115,2,5
563225.0,NONE,2460,4000,2,2
1150000.0,NONE,3760,20609,3,12
645000.0,NONE,1240,5000,1,2
739000.0,NONE,2750,16000,2,8
435000.0,NONE,2530,13446,2,8
995000.0,NONE,3200,3800,2,7
520000.0,NONE,2020,7357,3,9
400000.0,NONE,3030,180263,3,8
440000.0,NONE,2350,7641,2,5
440000.0,NONE,1690,6010,2,4
738000.0,NONE,1280,3900,2,2
250000.0,NONE,1170,9848,2,4
338150.0,NONE,2700,8580,3,7
425000.0,NONE,1800,7371,2,7
883000.0,NONE,3670,54450,3,8
510000.0,NONE,2350,266151,2,6
950000.0,FAIR,3100,21303,3,5
435000.0,NONE,1120,9656,2,2
415000.0,NONE,1900,10226,4,4
439000.0,NONE,1350,944,1,8
295832.0,NONE,1410,6400,4,2
285000.0,NONE,1560,9514,2,5
350000.0,NONE,1090,5003,2,4
489000.0,NONE,1465,972,1,9
304500.0,NONE,1790,6930,2,7
288000.0,NONE,1300,7313,2,4
417000.0,NONE,1920,9512,2,5
615000.0,NONE,1420,991,2,10
730000.0,GOOD,3760,4857,4,12
178500.0,NONE,930,3447,1,2
300000.0,NONE,1580,9600,3,6
415000.0,GOOD,2170,8518,3,8
452500.0,NONE,2040,15695,2,5
1010000.0,EXCELLENT,3430,15877,3,9
653000.0,NONE,2160,7000,3,8
715000.0,NONE,2060,5649,3,7
541000.0,NONE,1410,4080,2,5
245000.0,NONE,1850,7547,3,4
547000.0,NONE,1370,10038,1,2
750000.0,NONE,3330,12408,4,9
575000.0,NONE,1970,12375,4,8
216000.0,NONE,1310,8670,2,5
443000.0,NONE,1640,4579,2,5
257700.0,NONE,1600,6202,3,7
278000.0,NONE,1230,9440,2,2
300000.0,NONE,2240,3691,2,8
269100.0,NONE,2190,7904,2,8
402500.0,NONE,990,10752,2,2
306888.0,NONE,1010,7719,1,4
795000.0,NONE,2920,14210,3,8
525000.0,NONE,2310,5573,3,8
1050000.0,GOOD,3470,12076,2,8
452000.0,NONE,1220,6000,1,2
350000.0,NONE,1550,5401,2,7
410000.0,NONE,2070,6180,3,8
595000.0,NONE,2060,3600,2,5
499000.0,NONE,1690,4851,2,8
340000.0,NONE,2550,7555,3,8
1070000.0,NONE,3370,7947,4,11
460000.0,NONE,2230,52983,3,10
345000.0,NONE,2382,5899,3,8
280500.0,NONE,1620,7566,2,7
704000.0,NONE,1140,6120,2,2
545000.0,NONE,2140,40173,2,8
335000.0,NONE,1900,7584,2,4
420000.0,NONE,2300,8000,2,9
705000.0,NONE,2040,5050,3,6
274900.0,NONE,1840,10528,3,5
499950.0,NONE,2860,3345,3,8
415250.0,NONE,1400,7550,2,4
222000.0,NONE,990,7520,2,2
375000.0,NONE,3120,42247,2,6
300000.0,NONE,1640,5707,2,8
456700.0,NONE,2820,8879,2,5
925500.0,GOOD,1970,5200,2,9
375000.0,NONE,2840,15598,4,8
420000.0,AVERAGE,2370,15375,2,8
575000.0,NONE,2610,7301,2,8
335000.0,NONE,1340,1951,2,6
428000.0,NONE,1300,7200,3,6
655000.0,NONE,3340,34238,3,8
738000.0,NONE,2630,4896,2,10
415000.0,NONE,1960,3748,4,5
555000.0,NONE,1550,4600,1,2
260000.0,NONE,1770,2677,2,8
392500.0,NONE,1390,10500,2,2
912000.0,AVERAGE,2979,17313,2,8
135000.0,NONE,830,7609,1,2
500000.0,NONE,1560,77536,2,9
238000.0,NONE,1360,7488,2,4
251000.0,NONE,1650,5974,3,6
406500.0,NONE,1510,5319,1,5
433495.0,NONE,3010,10925,3,7
265000.0,NONE,1510,6071,2,7
360000.0,NONE,1950,7260,2,5
425000.0,NONE,1800,12485,3,2
450000.0,NONE,2810,11205,1,9
449900.0,NONE,1760,8266,2,5
345000.0,NONE,2040,5875,3,8
612500.0,NONE,1690,35346,3,6
317000.0,NONE,1530,7650,2,5
585000.0,NONE,1810,3880,2,4
455000.0,NONE,1180,14292,2,5
1040000.0,NONE,4090,51908,3,14
497000.0,NONE,2250,3463,3,7
226750.0,NONE,1070,6315,2,5
385000.0,NONE,1820,7102,3,6
205000.0,NONE,1080,5025,2,1
745000.0,NONE,2760,13093,3,8
371000.0,NONE,2550,4770,3,8
545000.0,NONE,2080,8504,3,8
443000.0,NONE,1280,5460,2,2
287000.0,NONE,950,6350,1,2
194000.0,NONE,1050,7577,2,2
265000.0,NONE,1800,7650,2,2
1140000.0,AVERAGE,3840,10004,3,9
699950.0,FAIR,3674,12793,3,11
433000.0,NONE,1710,7000,3,2
200000.0,NONE,910,2693,1,5
289571.0,NONE,1340,25160,2,4
440000.0,NONE,2340,11034,3,9
400000.0,NONE,1510,8360,2,4
589000.0,NONE,2630,15000,3,8
850000.0,NONE,3100,97661,4,7
520000.0,NONE,940,3000,2,2
555000.0,NONE,1370,1248,1,7
470000.0,NONE,2480,5082,2,8
207000.0,NONE,1068,1158,1,4
379750.0,AVERAGE,2390,9650,3,9
709000.0,NONE,2170,4600,3,5
240000.0,NONE,1520,9864,2,8
445500.0,NONE,2210,10497,3,4
210000.0,NONE,1160,10125,2,4
603000.0,NONE,2670,5895,3,8
720000.0,NONE,2520,10012,2,8
92000.0,NONE,760,5500,1,2
600000.0,NONE,1310,5000,2,5
725000.0,GOOD,2750,13950,3,8
409950.0,NONE,1790,10300,4,7
515000.0,NONE,1790,7167,2,8
495000.0,NONE,2400,11640,3,8
998000.0,NONE,2420,10200,3,7
630000.0,NONE,1710,8767,2,5
410000.0,NONE,2000,7480,2,5
602000.0,NONE,1580,11580,2,7
750000.0,NONE,2310,10232,3,9
711600.0,NONE,3580,9316,3,10
1050000.0,NONE,4320,8709,3,14
700500.0,NONE,2560,35265,2,8
710000.0,FAIR,3220,18618,3,8
250000.0,NONE,1660,13085,2,6
350000.0,NONE,2420,8400,3,5
475000.0,NONE,2870,29699,6,12
200000.0,NONE,830,7200,1,2
450000.0,NONE,1710,7000,3,7
316000.0,NONE,2600,4641,4,8
310000.0,NONE,670,4920,0,2
392000.0,NONE,1500,11975,2,4
521000.0,NONE,1460,1254,2,11
495000.0,NONE,1540,7110,1,6
209000.0,NONE,1250,8084,2,5
809950.0,NONE,2230,9900,3,6
400000.0,NONE,1800,224769,1,5
415000.0,NONE,2400,7292,3,8
411000.0,NONE,2370,76665,3,6
825000.0,NONE,1830,3600,1,6
436000.0,NONE,1480,1384,2,7
460000.0,NONE,2620,8331,3,8
281000.0,NONE,1300,5782,2,2
976000.0,GOOD,3120,7680,3,4
485000.0,NONE,2400,10364,3,8
429000.0,NONE,1430,9240,2,8
729000.0,NONE,2480,7428,2,8
625000.0,NONE,2280,4757,2,8
218500.0,NONE,1390,9328,2,5
175000.0,NONE,1030,8395,2,2
442500.0,NONE,1120,8200,2,2
480000.0,NONE,1300,3000,2,6
715500.0,FAIR,2410,9668,2,7
432500.0,NONE,1470,7350,2,5
875000.0,NONE,4720,18741,4,15
605000.0,NONE,2910,13332,4,9
318000.0,NONE,1690,12662,2,7
311300.0,NONE,1000,7228,1,2
325000.0,NONE,2400,7904,4,9
795000.0,NONE,3330,3705,4,12
558000.0,NONE,2060,10358,3,7
370000.0,NONE,3090,18645,3,8
598850.0,NONE,2350,7245,3,8
515700.0,NONE,2180,9722,2,8
458000.0,NONE,1870,5013,2,8
583500.0,NONE,3530,13000,2,7
653750.0,NONE,2460,4166,3,8
299000.0,NONE,1650,4725,2,8
532000.0,NONE,3480,57499,4,10
819000.0,GOOD,3176,13391,2,9
945000.0,EXCELLENT,2420,9000,3,7
608700.0,NONE,2260,9696,3,8
812000.0,AVERAGE,2380,6122,3,6
464000.0,NONE,3400,8970,4,8
950000.0,NONE,3770,35081,3,8
700000.0,NONE,2672,4297,3,8
435000.0,NONE,1180,4219,2,2
229500.0,NONE,1810,14400,2,4
265000.0,NONE,1450,13439,2,7
995000.0,NONE,1600,64468,1,6
590000.0,NONE,2650,9380,2,8
740000.0,AVERAGE,2490,17833,3,9
360000.0,AVERAGE,850,7710,1,1
548500.0,NONE,1820,7200,3,6
599000.0,NONE,1960,4788,2,5
615000.0,NONE,2350,20820,2,5
292000.0,NONE,1320,6600,2,5
899000.0,NONE,3720,30649,3,8
500000.0,NONE,2210,6500,2,4
580000.0,NONE,1910,11550,2,8
580000.0,NONE,2840,6268,3,8
594000.0,NONE,1320,5000,2,2
500000.0,NONE,2440,7600,2,8
550000.0,NONE,2420,8056,3,8
275000.0,NONE,1180,6260,2,5
390000.0,NONE,1820,7420,2,7
250000.0,NONE,1560,15340,2,7
405000.0,NONE,1790,5400,1,8
213950.0,NONE,1430,7000,2,2
232000.0,NONE,1390,11340,2,4
207000.0,NONE,990,10800,2,2
310000.0,NONE,1880,30346,2,5
540000.0,NONE,2520,5000,2,8
750000.0,AVERAGE,2060,4000,3,4
392500.0,NONE,2150,7303,3,8
305000.0,NONE,2500,12220,4,8
735000.0,NONE,2390,9157,2,8
575000.0,NONE,2400,6137,3,8
175000.0,NONE,660,5000,1,2
291000.0,NONE,1580,6633,3,8
791500.0,NONE,3250,8970,3,8
475000.0,NONE,1880,9659,2,6
238950.0,NONE,1190,11400,1,2
470000.0,NONE,1280,1257,2,12
420000.0,NONE,2380,15324,3,5
440000.0,NONE,2040,7605,2,8
656000.0,NONE,1440,4300,3,5
559950.0,NONE,2120,4310,2,8
600000.0,NONE,990,5416,1,6
255000.0,NONE,1710,12000,2,2
210750.0,NONE,1840,7076,3,4
485000.0,NONE,1150,2560,3,2
390000.0,NONE,2250,8076,2,8
405000.0,NONE,2460,12600,2,8
462500.0,NONE,1540,4500,3,2
435000.0,NONE,2210,14073,3,7
440000.0,NONE,1440,5434,2,8
299950.0,GOOD,1790,7650,2,5
440000.0,NONE,1120,1024,1,4
312620.0,NONE,1260,11877,2,8
372500.0,NONE,1180,12324,2,4
297262.0,NONE,1730,8076,2,8
735000.0,NONE,2250,7245,3,10
430000.0,NONE,1550,5034,2,4
241000.0,NONE,1070,9750,1,5
201000.0,NONE,1460,9750,2,2
570000.0,NONE,1060,4000,1,2
538000.0,NONE,1840,9600,3,5
729000.0,NONE,2440,4244,2,8
331500.0,NONE,1700,14756,3,5
110700.0,NONE,680,8064,1,2
245000.0,NONE,1700,8448,2,6
427000.0,NONE,2000,7111,2,5
650500.0,NONE,2340,5940,3,5
335900.0,NONE,1120,7440,1,2
535000.0,NONE,1510,5133,1,6
360000.0,NONE,2120,2400,4,6
294900.0,NONE,1500,8100,2,7
460000.0,NONE,1030,5934,1,2
463000.0,NONE,1150,4400,1,2
332000.0,AVERAGE,2420,43560,4,4
199500.0,NONE,1750,8116,3,6
247000.0,NONE,1750,8116,3,6
442500.0,NONE,2170,14024,3,8
600000.0,NONE,2540,237402,2,6
449000.0,NONE,1690,3827,2,8
725000.0,NONE,1600,4500,3,2
215000.0,NONE,1060,7900,2,2
582500.0,NONE,1990,6549,1,5
305000.0,NONE,2210,9371,3,7
734000.0,AVERAGE,3090,7650,3,9
300000.0,NONE,1050,10072,2,6
525888.0,NONE,2550,71874,4,5
711000.0,NONE,2095,4400,3,8
360000.0,NONE,1520,12282,2,5
357000.0,NONE,2750,12350,4,8
235000.0,NONE,1200,9266,2,5
550000.0,FAIR,1830,9720,2,5
324000.0,NONE,1160,7202,2,2
420000.0,NONE,1750,9239,2,6
450000.0,NONE,2400,7693,3,8
825000.0,NONE,4140,6770,4,12
272000.0,NONE,2115,6234,3,7
481000.0,NONE,2580,15653,2,6
500000.0,NONE,1220,3400,2,2
448000.0,NONE,1630,3780,1,4
480000.0,NONE,1350,4220,1,6
475000.0,NONE,1690,2890,2,8
472500.0,NONE,1700,2383,1,7
291000.0,NONE,1890,7616,3,7
294000.0,NONE,850,5250,1,2
1010000.0,NONE,2480,12688,3,8
442500.0,NONE,1690,3129,2,8
170000.0,NONE,810,8424,1,2
665000.0,NONE,2580,6000,2,7
675000.0,NONE,2140,5000,1,5
279900.0,NONE,1360,10000,1,5
875000.0,NONE,1800,3245,3,4
571000.0,NONE,1920,3867,2,8
320000.0,NONE,860,5060,2,2
525000.0,NONE,2340,35021,2,8
137900.0,NONE,1160,5082,2,5
440000.0,NONE,1680,57063,2,7
360000.0,NONE,1280,3870,2,2
271000.0,NONE,1800,9576,3,4
465000.0,GOOD,4250,23326,5,11
280000.0,NONE,2400,4596,3,8
283000.0,NONE,940,6350,1,2
411500.0,NONE,1110,7208,2,2
282000.0,NONE,2420,7548,2,7
535000.0,NONE,1850,1499,2,8
554729.0,NONE,2020,4350,3,8
868000.0,NONE,2020,4350,3,8
427000.0,NONE,1830,65340,2,8
455000.0,NONE,1920,6000,3,5
595000.0,NONE,1280,8500,1,5
400000.0,NONE,3130,5240,3,8
770000.0,NONE,3920,12415,3,8
742500.0,NONE,3100,3773,3,9
375000.0,NONE,1670,13775,2,6
545000.0,NONE,5461,22880,3,6
1050000.0,NONE,4400,16625,3,11
178000.0,NONE,1200,11163,3,4
262500.0,NONE,1470,10390,2,5
730000.0,NONE,1650,5000,2,5
395000.0,AVERAGE,1840,10453,4,5
355000.0,NONE,1210,6650,2,2
299990.0,NONE,1870,8541,2,8
1130000.0,NONE,3890,422096,3,11
425000.0,NONE,2660,11200,3,7
349000.0,NONE,1150,7552,1,2
554950.0,NONE,1740,4816,3,5
326000.0,NONE,2580,8064,5,10
580000.0,NONE,1720,6975,3,5
699000.0,FAIR,2740,18455,2,8
757000.0,NONE,2610,11290,2,9
335000.0,NONE,1400,7920,2,5
660000.0,NONE,2570,28500,2,6
540000.0,NONE,2830,7334,3,9
320000.0,NONE,2630,8625,4,7
280000.0,NONE,1580,7918,2,8
324000.0,GOOD,1540,10931,2,6
300000.0,NONE,2120,7735,2,2
360000.0,NONE,1830,10000,2,5
600000.0,NONE,2260,10153,2,8
950000.0,NONE,2500,92347,3,5
599950.0,NONE,1830,1804,2,11
190000.0,NONE,1190,7920,3,2
350000.0,NONE,2310,9002,3,5
522000.0,NONE,1230,4600,2,2
850000.0,NONE,2940,10809,2,8
308000.0,NONE,1010,8800,2,2
1020000.0,NONE,2550,5000,5,7
397500.0,NONE,1480,5100,2,2
186000.0,NONE,1460,7967,2,5
436500.0,NONE,3110,12429,4,10
710000.0,NONE,2140,4923,2,6
450000.0,NONE,1960,10682,2,7
375000.0,NONE,1890,5240,3,9
315000.0,NONE,2080,14659,1,2
467500.0,NONE,1700,4165,2,2
330000.0,NONE,1140,7316,2,2
665000.0,NONE,3136,54450,2,8
760000.0,NONE,2590,3889,3,11
469000.0,NONE,1480,800,2,5
408000.0,NONE,1500,1473,2,10
851000.0,EXCELLENT,2660,10350,2,9
410000.0,NONE,1350,3926,1,6
235000.0,NONE,860,10500,1,2
207100.0,NONE,1000,4500,1,2
560000.0,NONE,2480,16360,3,8
903000.0,NONE,3860,12786,2,9
998500.0,NONE,2140,4800,2,5
268500.0,NONE,1820,13600,3,5
494950.0,NONE,2220,33000,1,5
1130000.0,NONE,2660,11200,3,8
250000.0,NONE,1470,12096,2,6
449000.0,NONE,2350,54450,3,5
325000.0,NONE,1870,7700,3,6
506000.0,NONE,2430,8000,4,10
751000.0,NONE,2790,6538,3,8
280000.0,NONE,1370,22326,2,8
1120000.0,NONE,4470,60373,3,7
580000.0,NONE,2040,81021,2,5
665000.0,NONE,2340,5300,3,7
450000.0,NONE,2520,8515,3,8
389900.0,NONE,1710,117176,3,2
427000.0,NONE,1200,5252,2,2
265000.0,GOOD,1330,12618,2,5
398000.0,NONE,1310,2996,2,4
354000.0,NONE,3020,4500,5,12
339950.0,NONE,2260,6086,3,8
399000.0,NONE,790,4000,1,2
325000.0,NONE,970,5000,1,6
998800.0,AVERAGE,2250,8000,2,6
350000.0,NONE,1530,2248,3,8
1000000.0,NONE,1780,11436,3,5
561000.0,NONE,2120,5277,2,8
245000.0,NONE,1500,6685,1,2
570000.0,NONE,1500,6685,1,2
845000.0,NONE,2390,4000,3,10
314500.0,NONE,2390,9600,3,8
650000.0,NONE,2920,9370,2,5
298000.0,NONE,850,5000,1,2
500000.0,NONE,930,3200,1,2
870000.0,FAIR,3340,12248,3,8
299000.0,NONE,710,6732,1,2
527000.0,NONE,2240,6450,2,7
420000.0,NONE,1060,7638,2,2
290000.0,NONE,2360,8764,2,8
499990.0,NONE,1730,9334,2,5
315000.0,NONE,1170,4000,2,5
425000.0,NONE,3680,26266,3,7
630000.0,NONE,2900,46609,2,8
365000.0,NONE,1290,7205,2,5
774000.0,NONE,2010,7000,3,9
368888.0,NONE,1490,12186,2,4
339500.0,NONE,1930,7862,3,8
344950.0,NONE,2240,7500,3,5
450000.0,NONE,2320,17688,2,6
814950.0,NONE,2990,6626,3,9
299900.0,NONE,2200,5730,3,8
315000.0,NONE,1500,7828,2,6
880000.0,AVERAGE,3860,9000,2,5
195000.0,NONE,1430,5200,2,4
910000.0,NONE,3750,8279,4,9
540000.0,NONE,3100,10189,4,8
306000.0,NONE,1870,5874,2,8
272000.0,NONE,2040,7600,3,7
450000.0,FAIR,3150,9258,2,5
450000.0,NONE,1990,12793,2,8
310000.0,NONE,1740,11075,3,2
530000.0,NONE,2080,11285,1,7
435000.0,NONE,2060,10125,3,8
485000.0,NONE,1590,11222,2,6
690000.0,NONE,1760,4000,2,4
305000.0,NONE,1620,4000,3,8
300000.0,NONE,1210,7000,2,5
289950.0,NONE,2040,5050,3,10
575000.0,NONE,2270,9600,2,8
219000.0,NONE,1060,9600,2,4
265000.0,NONE,1940,8170,3,10
1110000.0,NONE,3070,5000,4,11
200000.0,NONE,930,7590,2,2
545000.0,GOOD,2180,8480,3,9
378000.0,NONE,2130,8404,2,8
388000.0,NONE,800,4800,1,5
425000.0,NONE,2200,8384,3,7
536000.0,NONE,1130,746,1,4
629950.0,NONE,1680,1620,2,8
465000.0,NONE,1470,5350,3,5
545000.0,NONE,2390,40510,3,7
592000.0,NONE,2300,11165,3,8
446000.0,NONE,2280,43692,3,6
375000.0,NONE,1330,816,2,8
632500.0,NONE,2640,7096,4,8
459950.0,NONE,2430,9747,3,5
485000.0,NONE,2470,35073,3,8
255000.0,NONE,1440,11330,2,2
251750.0,NONE,1320,7200,2,6
725000.0,NONE,2810,6300,2,8
460000.0,NONE,1370,1194,2,11
625000.0,NONE,2000,6341,2,8
530000.0,NONE,1980,6760,2,5
394950.0,NONE,2050,8172,2,8
324950.0,NONE,2320,9240,3,5
330000.0,NONE,1960,1985,2,7
220000.0,NONE,1910,8171,3,5
685000.0,NONE,2030,11070,2,11
500000.0,AVERAGE,2210,7680,2,7
368000.0,NONE,2610,9426,3,9
825000.0,NONE,2520,7975,2,7
660000.0,NONE,1840,2774,5,5
253000.0,NONE,1570,7416,2,5
392500.0,NONE,2400,19923,3,9
605000.0,AVERAGE,1930,5400,2,5
215000.0,NONE,1160,10384,2,2
650000.0,NONE,2820,15000,3,8
877500.0,NONE,3060,8000,3,6
232500.0,NONE,1320,8450,2,2
234000.0,NONE,1200,3624,1,6
380000.0,NONE,1560,104108,2,5
420000.0,NONE,3070,64033,4,7
399950.0,NONE,1040,9600,2,2
256750.0,NONE,1990,8991,2,8
535000.0,NONE,1690,9626,2,8
515000.0,NONE,1810,2738,2,6
770000.0,NONE,2520,8442,3,5
256000.0,NONE,1570,5113,2,8
489900.0,NONE,1680,8910,2,2
165000.0,NONE,1250,7200,2,4
220000.0,NONE,1280,7742,2,4
575000.0,NONE,4620,20793,3,8
375000.0,NONE,1580,5725,2,8
422250.0,NONE,1650,7145,2,5
420000.0,NONE,1660,9600,2,5
608000.0,NONE,2410,7140,3,8
620000.0,NONE,1720,4000,2,7
850000.0,AVERAGE,3120,12406,2,8
463000.0,NONE,2680,9928,3,8
750000.0,EXCELLENT,2640,13290,4,5
1070000.0,NONE,3730,13264,2,11
290000.0,NONE,1700,6498,2,6
525000.0,NONE,2280,5959,3,5
319000.0,NONE,1220,2980,2,7
592500.0,NONE,3500,8504,5,16
350000.0,NONE,2010,14298,2,8
454900.0,NONE,2130,9775,2,5
272000.0,NONE,1800,9018,3,7
357500.0,NONE,1070,10125,2,2
285000.0,NONE,1020,5000,2,5
280000.0,NONE,1600,6861,3,6
477000.0,NONE,1380,7800,3,4
750000.0,NONE,3270,168000,2,7
595000.0,AVERAGE,2100,3125,3,8
525000.0,NONE,2110,2850,2,7
319000.0,NONE,1640,53400,2,5
225000.0,NONE,1320,5665,2,6
485000.0,NONE,2420,10603,3,8
341000.0,NONE,1390,4814,2,2
674000.0,NONE,2320,6744,2,11
442250.0,NONE,2170,8169,2,8
591000.0,NONE,2710,38180,3,7
276000.0,NONE,1450,8928,2,6
394000.0,NONE,1370,4400,2,8
355000.0,NONE,1810,3192,2,8
260000.0,NONE,1420,14850,2,8
300000.0,NONE,2090,9620,2,9
310000.0,NONE,2090,9620,2,9
209000.0,NONE,1330,6900,2,2
344950.0,NONE,1330,7419,2,6
230000.0,NONE,1910,7200,4,6
336950.0,NONE,2310,7680,2,5
700000.0,NONE,2500,7378,2,9
230000.0,NONE,1310,7332,2,6
443500.0,NONE,2040,21781,3,8
471000.0,NONE,2040,21781,3,8
595000.0,NONE,2400,16301,2,7
470000.0,NONE,1400,4914,2,2
600000.0,NONE,1700,7800,3,5
427800.0,AVERAGE,1340,13241,2,5
445000.0,NONE,1470,8395,3,6
382000.0,NONE,1790,7679,2,5
577000.0,NONE,1560,20251,2,4
427000.0,NONE,2620,108464,2,8
255000.0,NONE,1580,8206,2,2
240000.0,NONE,1090,10000,2,2
435000.0,AVERAGE,2520,7200,3,5
425000.0,NONE,2430,5502,3,10
393000.0,NONE,1020,4200,1,2
264950.0,NONE,1810,7500,3,2
746500.0,NONE,3460,9699,3,8
450000.0,NONE,2020,8100,2,2
229950.0,NONE,1410,7466,2,6
425000.0,NONE,750,4000,1,2
753000.0,NONE,2290,9047,2,7
310000.0,NONE,720,5750,1,2
395000.0,NONE,1200,6014,1,2
725000.0,NONE,2620,28703,2,8
295000.0,NONE,2120,7650,3,10
225000.0,NONE,1580,8820,2,5
431000.0,NONE,1830,8831,2,7
358500.0,NONE,2000,8057,2,8
595000.0,NONE,980,3600,1,2
468000.0,NONE,3040,20682,3,8
260000.0,NONE,1740,8100,3,2
375000.0,NONE,1450,7300,2,6
295000.0,NONE,1560,4200,2,8
403900.0,AVERAGE,2050,8909,3,8
269950.0,NONE,1760,12823,2,5
640000.0,GOOD,1740,1975,2,12
221000.0,NONE,910,8789,2,2
255000.0,NONE,1700,7532,2,5
300000.0,NONE,2620,4469,3,8
270000.0,NONE,1500,7410,2,7
575000.0,NONE,1630,5750,3,5
246900.0,NONE,1370,9800,2,4
635000.0,NONE,1390,1132,1,8
450000.0,NONE,1540,67756,2,6
215000.0,NONE,1190,7500,2,2
785000.0,NONE,4500,21870,2,12
522500.0,NONE,2370,8154,3,10
150000.0,NONE,1360,1934,1,4
199950.0,NONE,870,18537,1,5
379900.0,NONE,3110,44967,2,6
950000.0,NONE,3700,7051,3,8
865000.0,NONE,3500,5150,5,9
785000.0,NONE,1670,9600,2,5
245700.0,NONE,1640,8400,2,7
951000.0,FAIR,3400,12825,2,7
499950.0,NONE,2060,3500,2,5
257000.0,NONE,1330,36537,2,5
549000.0,NONE,2330,3600,2,6
619000.0,AVERAGE,1990,3000,2,6
311000.0,NONE,2020,5917,4,10
600000.0,NONE,2980,7781,4,7
1080000.0,NONE,3990,5267,3,12
436000.0,NONE,790,6600,1,2
205000.0,NONE,1060,8000,1,2
514000.0,NONE,2260,54014,2,7
530000.0,NONE,1900,2983,1,8
511000.0,NONE,3361,6983,4,8
370000.0,NONE,2740,5460,4,8
500000.0,NONE,2040,6000,3,5
710000.0,NONE,4070,129808,3,8
270000.0,NONE,720,5196,0,2
415000.0,NONE,2000,8400,2,5
236000.0,NONE,1300,8976,2,5
278000.0,NONE,1420,2229,1,8
312000.0,NONE,1540,5338,2,7
539000.0,NONE,1540,5338,2,7
498000.0,FAIR,2360,2750,2,10
857000.0,NONE,3720,29043,3,10
780000.0,NONE,1690,13500,2,5
650000.0,NONE,2300,5000,2,6
559500.0,NONE,1650,7088,3,5
219950.0,NONE,990,6448,1,2
671500.0,NONE,2130,8410,3,7
813000.0,NONE,3320,52707,3,8
182000.0,NONE,1960,8875,2,7
203700.0,NONE,770,2500,1,2
740000.0,NONE,2010,3600,3,5
230000.0,NONE,800,17965,1,2
128000.0,NONE,910,11117,2,2
345000.0,NONE,1200,6628,2,2
663000.0,NONE,3570,6246,3,8
329950.0,NONE,1820,8085,2,8
1050000.0,AVERAGE,2930,7005,2,7
402300.0,NONE,1480,4050,2,5
492000.0,NONE,3305,16164,3,8
448000.0,NONE,2230,5000,3,8
273000.0,NONE,1560,7800,2,2
335000.0,NONE,1030,7200,2,2
695000.0,NONE,2380,3600,2,13
279000.0,NONE,1010,7903,2,2
485000.0,NONE,2060,2700,1,5
383000.0,NONE,2370,10580,3,8
490000.0,NONE,2242,37451,3,8
240000.0,NONE,1078,1263,1,4
524950.0,NONE,2700,24539,2,4
729000.0,NONE,2450,27081,3,8
460000.0,NONE,1420,8250,2,5
687500.0,NONE,1280,2114,2,4
825000.0,NONE,2430,10050,3,7
314950.0,NONE,1860,6359,1,8
470000.0,NONE,1800,12669,2,6
500000.0,NONE,1960,8815,2,4
313000.0,NONE,1550,7260,2,4
445000.0,NONE,840,3840,1,2
300000.0,NONE,2080,8750,3,5
619500.0,NONE,2210,5077,3,8
305000.0,NONE,1210,5240,2,4
874000.0,NONE,1350,941,2,8
477500.0,NONE,1860,5146,2,6
700000.0,GOOD,1940,4500,2,6
515000.0,NONE,3400,5222,3,12
590000.0,NONE,2240,9385,3,8
205000.0,NONE,1170,8239,2,5
310000.0,NONE,3130,9302,2,11
442500.0,NONE,1510,7280,1,7
1080000.0,AVERAGE,3740,41458,3,12
530000.0,NONE,2690,46609,3,8
343500.0,AVERAGE,1760,6204,3,5
334900.0,NONE,2180,4066,3,5
544300.0,NONE,1560,9000,3,5
370000.0,NONE,1780,4050,2,8
245000.0,NONE,1260,6908,2,5
535000.0,NONE,1570,3250,3,5
202000.0,NONE,740,6550,1,2
490000.0,NONE,2020,4960,3,7
651500.0,NONE,1500,3075,3,4
270000.0,NONE,1670,8056,3,8
289000.0,NONE,1010,1309,1,4
240000.0,NONE,1460,13503,2,4
790000.0,AVERAGE,1790,6117,2,5
350000.0,NONE,1760,9621,2,7
246950.0,NONE,1790,1682,2,12
400000.0,NONE,1050,6000,2,2
533000.0,NONE,2590,6394,3,8
198400.0,NONE,1040,8645,2,2
495000.0,NONE,4060,8547,3,8
862000.0,NONE,3190,14565,3,8
870000.0,NONE,3190,14565,3,8
875000.0,NONE,2180,9726,3,5
317000.0,NONE,2120,5840,5,12
325000.0,NONE,2110,6838,3,9
615000.0,NONE,1210,5000,1,4
334950.0,NONE,2410,7846,3,8
775000.0,NONE,1980,7807,2,8
600000.0,NONE,2370,9135,3,8
565000.0,NONE,1720,2218,2,5
292500.0,NONE,750,5026,1,2
825000.0,NONE,2510,10418,2,7
495000.0,NONE,2577,156816,2,8
525000.0,NONE,1540,4773,2,4
438600.0,NONE,720,2500,0,2
