,id,price,date,yr_renovated,yr_built,condition,grade,view,waterfront,zipcode,lat,long,cat_waterfront,cat_view,cat_condition,cat_grade,cat_zipcode
13814,7137950720,339100.0,3/4/2015,,1992,3,5,NONE,NO,98092,47.3284,-122.171,NO,NONE,Average,8 Good,98092
13815,1473120230,435000.0,12/23/2014,,1991,3,6,NONE,NO,98058,47.4341,-122.16,NO,NONE,Average,9 Better,98058
13816,1604600085,400000.0,7/11/2014,,1910,4,3,NONE,NO,98118,47.5621,-122.291,NO,NONE,Good,6 Low Average,98118
13817,123079023,356000.0,11/24/2014,,1991,3,4,NONE,NO,98065,47.51300000000001,-121.857,NO,NONE,Average,7 Average,98065
13818,705000120,395000.0,4/6/2015,,1950,4,4,NONE,NO,98125,47.7263,-122.3,NO,NONE,Good,7 Average,98125
13819,1930300410,575000.0,3/4/2015,,1911,4,4,NONE,NO,98103,47.6549,-122.352,NO,NONE,Good,7 Average,98103
13820,9393700065,515000.0,4/23/2015,,1925,4,3,NONE,NO,98116,47.5589,-122.394,NO,NONE,Good,6 Low Average,98116
13821,6814600355,618250.0,6/19/2014,,1931,4,5,NONE,NO,98115,47.6801,-122.315,NO,NONE,Good,8 Good,98115
13822,9477100620,245000.0,2/19/2015,,1968,3,4,NONE,NO,98034,47.7308,-122.194,NO,NONE,Average,7 Average,98034
13823,6788203060,690000.0,10/10/2014,,1929,3,6,NONE,NO,98112,47.6399,-122.311,NO,NONE,Average,9 Better,98112
13824,5706200360,465000.0,11/6/2014,,1959,3,4,NONE,NO,98027,47.5249,-122.044,NO,NONE,Average,7 Average,98027
13825,8732130730,280000.0,11/20/2014,,1978,4,4,NONE,NO,98023,47.3066,-122.378,NO,NONE,Good,7 Average,98023
13826,4202400395,285000.0,3/16/2015,,1960,3,4,NONE,NO,98055,47.4883,-122.221,NO,NONE,Average,7 Average,98055
13827,705700210,320000.0,3/16/2015,,1994,3,4,NONE,NO,98038,47.3826,-122.027,NO,NONE,Average,7 Average,98038
13828,2817100040,355000.0,2/13/2015,,1992,4,4,NONE,NO,98070,47.3726,-122.433,NO,NONE,Good,7 Average,98070
13829,686300880,670000.0,4/27/2015,,1965,3,5,NONE,N/A,98008,47.6275,-122.12,,NONE,Average,8 Good,98008
13830,8122100355,550000.0,9/24/2014,2014.0,1925,3,4,NONE,NO,98126,47.537,-122.375,NO,NONE,Average,7 Average,98126
13832,1704900180,430000.0,10/30/2014,,1927,3,4,NONE,N/A,98118,47.5554,-122.279,,NONE,Average,7 Average,98118
13834,5249803185,525000.0,10/15/2014,,1947,4,4,NONE,NO,98118,47.5579,-122.271,NO,NONE,Good,7 Average,98118
13835,1598600209,300000.0,10/20/2014,,1985,3,4,NONE,NO,98030,47.3859,-122.221,NO,NONE,Average,7 Average,98030
13836,3260810580,345000.0,4/17/2015,,2000,3,5,NONE,NO,98003,47.3486,-122.301,NO,NONE,Average,8 Good,98003
13839,3422059010,390000.0,3/27/2015,,1978,3,5,NONE,NO,98042,47.35,-122.162,NO,NONE,Average,8 Good,98042
13841,1776420150,295000.0,7/23/2014,,2003,3,4,NONE,NO,98030,47.3604,-122.179,NO,NONE,Average,7 Average,98030
13843,4123840210,380000.0,3/18/2015,,1993,3,5,NONE,NO,98038,47.3722,-122.044,NO,NONE,Average,8 Good,98038
13844,5076700145,550000.0,4/27/2015,,1959,3,4,NONE,NO,98005,47.5851,-122.172,NO,NONE,Average,7 Average,98005
13845,2482500040,199900.0,7/17/2014,,1967,3,4,NONE,NO,98001,47.3266,-122.291,NO,NONE,Average,7 Average,98001
13846,2589300065,329900.0,9/16/2014,,1908,5,4,NONE,NO,98118,47.5362,-122.271,NO,NONE,Very Good,7 Average,98118
13849,2822049254,375000.0,5/16/2014,,2005,3,6,NONE,N/A,98198,47.3681,-122.31,,NONE,Average,9 Better,98198
13850,2310110120,365000.0,8/8/2014,,2004,3,5,NONE,NO,98038,47.3506,-122.039,NO,NONE,Average,8 Good,98038
13851,2887700995,530000.0,5/8/2014,,1930,4,4,NONE,NO,98115,47.6871,-122.307,NO,NONE,Good,7 Average,98115
13852,8651410120,225500.0,3/18/2015,,1969,4,3,NONE,NO,98042,47.3643,-122.081,NO,NONE,Good,6 Low Average,98042
13853,7399000580,318000.0,11/17/2014,,1969,3,5,NONE,NO,98055,47.4651,-122.192,NO,NONE,Average,8 Good,98055
13855,1021049057,207000.0,10/8/2014,,1943,4,4,NONE,NO,98001,47.3221,-122.282,NO,NONE,Good,7 Average,98001
13857,7525410120,624500.0,9/5/2014,,1980,4,5,NONE,NO,98075,47.575,-122.033,NO,NONE,Good,8 Good,98075
13858,2770600841,640000.0,6/4/2014,,2007,3,5,NONE,NO,98199,47.6443,-122.385,NO,NONE,Average,8 Good,98199
13859,2423069164,500000.0,4/10/2015,,1986,3,5,NONE,NO,98027,47.4726,-121.99,NO,NONE,Average,8 Good,98027
13860,3876000120,390000.0,3/4/2015,,1966,4,4,NONE,NO,98034,47.7217,-122.188,NO,NONE,Good,7 Average,98034
13861,3705000120,284000.0,7/29/2014,,2003,3,4,NONE,NO,98042,47.4199,-122.157,NO,NONE,Average,7 Average,98042
13862,323069158,620000.0,6/26/2014,,1988,4,5,NONE,NO,98027,47.5142,-122.021,NO,NONE,Good,8 Good,98027
13863,6669240230,306000.0,3/17/2015,,2008,3,5,NONE,N/A,98042,47.3453,-122.151,,,Average,8 Good,98042
13864,7504400120,495000.0,9/19/2014,,1978,3,5,NONE,NO,98074,47.62600000000001,-122.048,NO,NONE,Average,8 Good,98074
13865,1038000040,499950.0,6/5/2014,,2001,3,4,NONE,N/A,98019,47.7359,-121.984,,NONE,Average,7 Average,98019
13866,9238450330,330000.0,11/10/2014,,1969,3,4,NONE,NO,98072,47.7687,-122.166,NO,NONE,Average,7 Average,98072
13867,1982200330,665000.0,5/13/2014,,1944,5,4,NONE,NO,98107,47.6638,-122.362,NO,NONE,Very Good,7 Average,98107
13869,8078350220,599950.0,9/11/2014,,1988,4,5,NONE,NO,98029,47.57,-122.02,NO,NONE,Good,8 Good,98029
13870,3990200065,360000.0,10/22/2014,,1992,3,5,NONE,NO,98166,47.4597,-122.355,NO,NONE,Average,8 Good,98166
13871,3825311210,699000.0,8/27/2014,,2001,3,6,NONE,NO,98052,47.7043,-122.128,NO,NONE,Average,9 Better,98052
13872,1862400087,475000.0,3/13/2015,,1945,5,3,NONE,NO,98117,47.6966,-122.375,NO,NONE,Very Good,6 Low Average,98117
13873,3522029124,575000.0,12/3/2014,,1992,3,5,NONE,NO,98070,47.3477,-122.519,NO,NONE,Average,8 Good,98070
13874,1250200418,345000.0,5/27/2014,,2005,3,4,NONE,NO,98144,47.5998,-122.3,NO,NONE,Average,7 Average,98144
13875,7967900150,367950.0,4/30/2015,,1989,3,5,NONE,NO,98001,47.3511,-122.287,NO,NONE,Average,8 Good,98001
13876,5631501073,374500.0,6/25/2014,,1984,3,5,NONE,NO,98028,47.7428,-122.231,NO,NONE,Average,8 Good,98028
13877,2826049197,607500.0,8/4/2014,,1992,3,5,NONE,NO,98125,47.7151,-122.305,NO,NONE,Average,8 Good,98125
13878,1775920210,374000.0,5/30/2014,,1971,4,4,NONE,NO,98072,47.7412,-122.109,NO,NONE,Good,7 Average,98072
13879,5272200035,390000.0,9/3/2014,,1947,3,4,NONE,N/A,98125,47.7142,-122.319,,NONE,Average,7 Average,98125
13881,7853221010,467000.0,10/29/2014,,2004,3,5,NONE,NO,98065,47.5323,-121.856,NO,NONE,Average,8 Good,98065
13882,2500600297,243500.0,8/14/2014,,1981,3,3,NONE,NO,98198,47.4005,-122.293,NO,NONE,Average,6 Low Average,98198
13883,8562791010,593000.0,7/7/2014,,2011,3,7,NONE,NO,98027,47.5307,-122.074,NO,NONE,Average,10 Very Good,98027
13884,3550800040,223000.0,11/14/2014,,1961,3,3,NONE,NO,98146,47.5107,-122.345,NO,NONE,Average,6 Low Average,98146
13885,8857640210,574000.0,4/20/2015,,2003,3,6,3.0,NO,98038,47.3895,-122.033,NO,AVERAGE,Average,9 Better,98038
13886,8898700120,400000.0,6/4/2014,,1986,3,4,NONE,NO,98055,47.4544,-122.204,NO,NONE,Average,7 Average,98055
13888,7200001005,593777.0,5/1/2015,,1964,4,4,NONE,NO,98052,47.684,-122.113,NO,NONE,Good,7 Average,98052
13889,4174600072,539500.0,12/23/2014,,1997,4,5,NONE,NO,98108,47.5591,-122.302,NO,NONE,Good,8 Good,98108
13890,3630060150,550000.0,4/1/2015,,2006,3,5,NONE,NO,98029,47.5469,-121.997,NO,NONE,Average,8 Good,98029
13891,3348401490,265000.0,6/30/2014,,1952,3,5,NONE,N/A,98178,47.4989,-122.265,,NONE,Average,8 Good,98178
13892,7214810150,428000.0,10/2/2014,,1979,3,4,NONE,NO,98072,47.7562,-122.145,NO,NONE,Average,7 Average,98072
13893,1566100450,505000.0,4/28/2015,,1951,5,4,NONE,NO,98115,47.6978,-122.297,NO,NONE,Very Good,7 Average,98115
13895,8937500040,230000.0,1/2/2015,,1968,3,5,NONE,NO,98023,47.3308,-122.365,NO,NONE,Average,8 Good,98023
13896,1149600120,695000.0,8/20/2014,,1990,3,7,NONE,NO,98029,47.5605,-122.016,NO,NONE,Average,10 Very Good,98029
13897,7853240040,700000.0,4/14/2015,,2004,3,6,3.0,NO,98065,47.5398,-121.859,NO,AVERAGE,Average,9 Better,98065
13899,9527310180,480000.0,4/3/2015,,2005,3,5,NONE,NO,98011,47.7761,-122.169,NO,NONE,Average,8 Good,98011
13900,3558900580,470000.0,9/22/2014,,1968,4,4,NONE,NO,98034,47.7089,-122.201,NO,NONE,Good,7 Average,98034
13901,4046500180,335000.0,7/24/2014,,1980,3,4,NONE,NO,98014,47.6923,-121.92,NO,NONE,Average,7 Average,98014
13902,6386300120,270000.0,4/17/2015,,1970,3,4,NONE,NO,98030,47.3737,-122.224,NO,NONE,Average,7 Average,98030
13904,9578080040,589000.0,8/12/2014,,2006,3,5,NONE,NO,98119,47.648,-122.358,NO,NONE,Average,8 Good,98119
13905,5683500085,415000.0,9/26/2014,,1951,3,4,NONE,NO,98115,47.6803,-122.287,NO,NONE,Average,7 Average,98115
13906,8645500360,197000.0,3/11/2015,,1979,3,4,NONE,NO,98058,47.4672,-122.185,NO,NONE,Average,7 Average,98058
13907,4222310220,235500.0,8/25/2014,,1971,4,4,NONE,NO,98003,47.3489,-122.306,NO,NONE,Good,7 Average,98003
13908,2394600157,460000.0,4/7/2015,,2008,3,5,NONE,NO,98144,47.587,-122.301,NO,NONE,Average,8 Good,98144
13909,9238900085,572500.0,10/29/2014,,1955,4,5,NONE,NO,98136,47.5352,-122.392,NO,NONE,Good,8 Good,98136
13910,2739200040,302000.0,9/24/2014,,1960,4,4,NONE,NO,98059,47.4915,-122.143,NO,NONE,Good,7 Average,98059
13912,1370803940,485000.0,10/7/2014,,1939,3,4,NONE,NO,98199,47.6413,-122.401,NO,NONE,Average,7 Average,98199
13913,4222200120,240000.0,2/5/2015,,1968,3,4,NONE,NO,98003,47.3463,-122.304,NO,NONE,Average,7 Average,98003
13914,9477000120,383000.0,10/22/2014,,1967,3,4,NONE,NO,98034,47.7343,-122.193,NO,NONE,Average,7 Average,98034
13916,9266701085,409950.0,6/3/2014,,1944,5,3,NONE,NO,98103,47.6926,-122.346,NO,NONE,Very Good,6 Low Average,98103
13917,985001082,246000.0,5/21/2014,,1953,3,4,NONE,NO,98168,47.4912,-122.312,NO,NONE,Average,7 Average,98168
13919,2459500210,339950.0,5/7/2014,,1985,4,4,NONE,NO,98058,47.4279,-122.161,NO,NONE,Good,7 Average,98058
13920,1219000043,315000.0,5/9/2014,,1956,4,4,NONE,NO,98166,47.4631,-122.341,NO,NONE,Good,7 Average,98166
13921,4379400580,698000.0,8/13/2014,,2006,3,6,NONE,NO,98074,47.6201,-122.025,NO,NONE,Average,9 Better,98074
13922,2159900120,419000.0,8/22/2014,,1985,4,5,NONE,NO,98007,47.6213,-122.153,NO,NONE,Good,8 Good,98007
13923,1243100191,372000.0,1/22/2015,,1969,3,4,NONE,NO,98052,47.6909,-122.083,NO,NONE,Average,7 Average,98052
13924,7852150530,425000.0,9/11/2014,,2003,3,4,NONE,NO,98065,47.5322,-121.871,NO,NONE,Average,7 Average,98065
13925,7508700085,386500.0,7/24/2014,,1963,3,5,NONE,NO,98125,47.7239,-122.313,NO,NONE,Average,8 Good,98125
13926,8820903370,348000.0,11/17/2014,,1942,3,2,NONE,NO,98125,47.7145,-122.285,NO,NONE,Average,5 Fair,98125
13928,3920900220,269950.0,12/15/2014,1981.0,1944,4,4,NONE,NO,98002,47.294,-122.218,NO,NONE,Good,7 Average,98002
13930,7338402160,349950.0,10/9/2014,,1903,5,4,NONE,NO,98108,47.5329,-122.292,NO,NONE,Very Good,7 Average,98108
13931,3223059141,360000.0,5/9/2014,,1956,3,4,NONE,NO,98055,47.4342,-122.195,NO,NONE,Average,7 Average,98055
13933,6145600865,449250.0,5/5/2014,,1928,5,4,NONE,NO,98133,47.7042,-122.352,NO,NONE,Very Good,7 Average,98133
13934,2325400330,350000.0,12/1/2014,,2006,3,4,NONE,NO,98059,47.4854,-122.16,NO,NONE,Average,7 Average,98059
13938,4443801285,466950.0,8/14/2014,,1963,3,4,NONE,NO,98117,47.6837,-122.391,NO,NONE,Average,7 Average,98117
13939,3751606606,262500.0,7/17/2014,,1908,5,4,4.0,NO,98001,47.2741,-122.266,NO,GOOD,Very Good,7 Average,98001
13942,8832900155,439000.0,4/14/2015,,1957,3,4,3.0,NO,98028,47.7596,-122.269,NO,AVERAGE,Average,7 Average,98028
13944,8635760040,420000.0,10/8/2014,,1999,3,5,NONE,NO,98074,47.6027,-122.02,NO,NONE,Average,8 Good,98074
13945,8651540040,549000.0,7/18/2014,,1981,3,5,NONE,NO,98074,47.6432,-122.057,NO,NONE,Average,8 Good,98074
13946,9818700455,518000.0,8/26/2014,,1905,5,5,NONE,N/A,98122,47.6048,-122.298,,NONE,Very Good,8 Good,98122
13947,924069210,695000.0,6/3/2014,,1998,3,6,NONE,NO,98075,47.5839,-122.052,NO,NONE,Average,9 Better,98075
13948,1954430180,485000.0,1/5/2015,,1988,3,5,NONE,NO,98074,47.6194,-122.041,NO,NONE,Average,8 Good,98074
13949,5111400081,280000.0,6/3/2014,,1926,4,3,NONE,NO,98038,47.4238,-122.052,NO,NONE,Good,6 Low Average,98038
13950,5559200065,306500.0,5/7/2015,,1943,4,3,NONE,NO,98023,47.3221,-122.344,NO,NONE,Good,6 Low Average,98023
13952,8141310180,277500.0,11/18/2014,,2010,3,4,4.0,NO,98022,47.1944,-121.974,NO,GOOD,Average,7 Average,98022
13953,6102400166,649000.0,9/5/2014,1987.0,1913,3,5,5.0,N/A,98166,47.4663,-122.369,,EXCELLENT,Average,8 Good,98166
13955,408100150,267800.0,5/14/2014,,1949,4,3,NONE,NO,98155,47.7515,-122.316,NO,NONE,Good,6 Low Average,98155
13956,3905081520,625000.0,3/25/2015,,1993,3,5,NONE,NO,98029,47.5703,-121.996,NO,NONE,Average,8 Good,98029
13957,9324800220,600000.0,9/17/2014,2003.0,1924,3,6,NONE,NO,98125,47.7316,-122.289,NO,NONE,Average,9 Better,98125
13958,3996900555,395000.0,10/17/2014,,1948,4,4,NONE,NO,98155,47.745,-122.302,NO,NONE,Good,7 Average,98155
13959,9456200450,212000.0,4/27/2015,1987.0,1940,3,4,NONE,NO,98198,47.3776,-122.314,NO,NONE,Average,7 Average,98198
13960,9165100330,425000.0,12/12/2014,,1928,3,4,NONE,NO,98117,47.6829,-122.393,NO,NONE,Average,7 Average,98117
13962,7853210210,420000.0,3/25/2015,,2004,3,4,NONE,NO,98065,47.5321,-121.851,NO,NONE,Average,7 Average,98065
13964,200500410,575000.0,5/6/2015,,1989,3,5,NONE,NO,98011,47.7371,-122.215,NO,NONE,Average,8 Good,98011
13966,6076500220,400000.0,9/3/2014,,1987,3,4,NONE,NO,98034,47.7112,-122.238,NO,NONE,Average,7 Average,98034
13968,2569600150,235000.0,11/3/2014,,1961,5,4,NONE,NO,98042,47.3604,-122.111,NO,NONE,Very Good,7 Average,98042
13969,3448000344,599950.0,11/12/2014,,1967,5,5,NONE,NO,98125,47.7176,-122.302,NO,NONE,Very Good,8 Good,98125
13970,7170200085,481203.0,3/27/2015,,1929,3,4,NONE,NO,98115,47.6798,-122.292,NO,NONE,Average,7 Average,98115
13972,2591010180,379000.0,7/9/2014,,1986,4,4,NONE,NO,98033,47.6939,-122.184,NO,NONE,Good,7 Average,98033
13973,3052701135,626000.0,6/26/2014,,1945,4,4,NONE,NO,98117,47.6785,-122.372,NO,NONE,Good,7 Average,98117
13974,625049281,535000.0,5/21/2014,,1939,3,4,NONE,NO,98103,47.68600000000001,-122.341,NO,NONE,Average,7 Average,98103
13976,9528103443,410000.0,7/24/2014,,2001,3,4,NONE,NO,98115,47.678,-122.322,NO,NONE,Average,7 Average,98115
13978,395300650,326250.0,7/21/2014,,1967,3,4,NONE,NO,98034,47.7244,-122.226,NO,NONE,Average,7 Average,98034
13979,7812800995,200000.0,9/5/2014,,1944,3,3,NONE,NO,98178,47.4941,-122.24,NO,NONE,Average,6 Low Average,98178
13981,774100355,370000.0,11/3/2014,,2005,3,6,NONE,NO,98014,47.72,-121.402,NO,NONE,Average,9 Better,98014
13982,2781280150,190000.0,8/1/2014,,2006,3,5,NONE,NO,98055,47.4499,-122.189,NO,NONE,Average,8 Good,98055
13983,7338000150,160000.0,1/29/2015,,1983,4,3,NONE,NO,98002,47.3336,-122.215,NO,NONE,Good,6 Low Average,98002
13984,6977000040,625000.0,8/23/2014,,1989,3,6,NONE,NO,98034,47.7107,-122.229,NO,NONE,Average,9 Better,98034
13985,9558050230,590000.0,5/7/2015,,2004,3,7,NONE,NO,98058,47.459,-122.118,NO,NONE,Average,10 Very Good,98058
13986,1241500155,575000.0,8/5/2014,,1999,3,5,NONE,NO,98033,47.6679,-122.165,NO,NONE,Average,8 Good,98033
13987,9266700256,470000.0,10/13/2014,,1912,5,4,NONE,NO,98103,47.6939,-122.348,NO,NONE,Very Good,7 Average,98103
13988,2354300456,130000.0,3/11/2015,,1900,4,1,NONE,NO,98027,47.5289,-122.033,NO,NONE,Good,4 Low,98027
13989,7789000120,229000.0,4/21/2015,,1958,3,4,NONE,NO,98056,47.5108,-122.165,NO,NONE,Average,7 Average,98056
13990,3210200395,279900.0,8/22/2014,,1942,3,3,NONE,NO,98023,47.3215,-122.399,NO,NONE,Average,6 Low Average,98023
13991,8658303065,307000.0,5/19/2014,,1960,3,4,NONE,N/A,98014,47.6499,-121.915,,NONE,Average,7 Average,98014
13992,4046601010,399950.0,10/23/2014,,1989,3,4,NONE,NO,98014,47.6957,-121.913,NO,NONE,Average,7 Average,98014
13993,526059183,405000.0,8/1/2014,,1962,3,4,NONE,NO,98011,47.7673,-122.202,NO,NONE,Average,7 Average,98011
13994,5056500210,539950.0,10/7/2014,,1966,4,5,NONE,NO,98006,47.544,-122.176,NO,NONE,Good,8 Good,98006
13995,6146600175,129000.0,11/7/2014,,1949,3,3,NONE,NO,98032,47.38800000000001,-122.234,NO,NONE,Average,6 Low Average,98032
13996,6057700120,340000.0,9/17/2014,,1967,3,4,NONE,NO,98011,47.7601,-122.197,NO,NONE,Average,7 Average,98011
13997,8651442060,214950.0,6/11/2014,,1977,4,4,NONE,NO,98042,47.3621,-122.094,NO,NONE,Good,7 Average,98042
13998,7129301445,450000.0,6/25/2014,,1952,3,5,3.0,NO,98118,47.51300000000001,-122.252,NO,AVERAGE,Average,8 Good,98118
13999,7881500330,515000.0,3/4/2015,,1925,4,4,NONE,NO,98106,47.5677,-122.363,NO,NONE,Good,7 Average,98106
14001,7147600220,230000.0,6/26/2014,,1956,4,4,NONE,NO,98188,47.4432,-122.282,NO,NONE,Good,7 Average,98188
14002,2600030210,681000.0,7/7/2014,,1984,4,5,NONE,NO,98006,47.5527,-122.16,NO,NONE,Good,8 Good,98006
14003,6303400150,255000.0,9/29/2014,,1923,3,3,NONE,NO,98146,47.5097,-122.357,NO,,Average,6 Low Average,98146
14004,9136103136,580000.0,3/13/2015,,1925,3,4,NONE,NO,98103,47.6652,-122.338,NO,NONE,Average,7 Average,98103
14005,8898700880,295000.0,3/17/2015,,1984,3,4,NONE,NO,98055,47.459,-122.205,NO,NONE,Average,7 Average,98055
14006,4318200360,286000.0,7/30/2014,,1913,3,4,NONE,NO,98136,47.537,-122.385,NO,NONE,Average,7 Average,98136
14007,6798100610,425000.0,1/8/2015,,1947,3,4,NONE,NO,98125,47.7146,-122.311,NO,NONE,Average,7 Average,98125
14008,7466900220,170000.0,12/12/2014,,1961,3,4,NONE,NO,98003,47.3459,-122.299,NO,NONE,Average,7 Average,98003
14009,7435500085,380000.0,5/28/2014,,1949,3,4,NONE,NO,98136,47.5568,-122.382,NO,NONE,Average,7 Average,98136
14010,7977200995,506000.0,5/6/2015,,1947,3,4,NONE,NO,98115,47.6853,-122.293,NO,NONE,Average,7 Average,98115
14011,1862900360,315000.0,9/22/2014,,1992,3,4,NONE,NO,98031,47.4068,-122.18,NO,NONE,Average,7 Average,98031
14012,7852040210,449950.0,6/17/2014,,1999,3,5,NONE,N/A,98065,47.5362,-121.877,,NONE,Average,8 Good,98065
14013,3343901961,255000.0,3/31/2015,,1964,3,4,NONE,N/A,98056,47.5116,-122.191,,NONE,Average,7 Average,98056
14014,3874010220,289000.0,6/24/2014,,1988,3,4,NONE,NO,98001,47.3462,-122.286,NO,NONE,Average,7 Average,98001
14015,2724069103,389000.0,8/28/2014,,1962,4,4,NONE,N/A,98027,47.5327,-122.032,,NONE,Good,7 Average,98027
14016,1520069052,327000.0,7/21/2014,,1964,4,4,3.0,NO,98022,47.2156,-122.029,NO,AVERAGE,Good,7 Average,98022
14018,8113100150,210000.0,7/14/2014,,1948,3,3,NONE,NO,98118,47.548,-122.284,NO,NONE,Average,6 Low Average,98118
14020,3955900150,360000.0,12/29/2014,,2001,3,4,NONE,NO,98056,47.4813,-122.188,NO,NONE,Average,7 Average,98056
14022,686450210,550000.0,11/4/2014,,1967,3,5,NONE,NO,98008,47.6384,-122.116,NO,NONE,Average,8 Good,98008
14023,3451000442,257500.0,7/17/2014,,1962,3,4,NONE,NO,98146,47.503,-122.351,NO,NONE,Average,7 Average,98146
14025,8651402700,202950.0,10/28/2014,,1969,5,3,NONE,NO,98042,47.3613,-122.088,NO,NONE,Very Good,6 Low Average,98042
14026,3526039101,622000.0,10/30/2014,,1959,5,5,NONE,NO,98117,47.6965,-122.393,NO,NONE,Very Good,8 Good,98117
14027,1136100072,455000.0,2/13/2015,,1976,3,5,NONE,N/A,98072,47.7453,-122.129,,NONE,Average,8 Good,98072
14029,9141100210,257000.0,9/8/2014,,1950,3,3,NONE,NO,98133,47.7407,-122.351,NO,NONE,Average,6 Low Average,98133
14032,1498300775,355000.0,6/24/2014,,2007,3,5,NONE,NO,98144,47.5844,-122.316,NO,NONE,Average,8 Good,98144
14033,4051100230,240000.0,8/20/2014,,1978,4,4,NONE,NO,98042,47.3742,-122.149,NO,NONE,Good,7 Average,98042
14034,121039038,169000.0,8/19/2014,,1916,4,3,NONE,NO,98023,47.3302,-122.36,NO,NONE,Good,6 Low Average,98023
14035,1523550220,639900.0,3/28/2015,,1992,4,5,NONE,NO,98052,47.6367,-122.109,NO,NONE,Good,8 Good,98052
14036,1622059095,292000.0,6/4/2014,,1972,5,4,NONE,NO,98031,47.3921,-122.182,NO,NONE,Very Good,7 Average,98031
14037,7853220210,563500.0,9/22/2014,,2004,3,6,4.0,NO,98065,47.5312,-121.861,NO,GOOD,Average,9 Better,98065
14038,8682291510,389000.0,1/26/2015,,2006,3,5,NONE,NO,98053,47.7199,-122.022,NO,NONE,Average,8 Good,98053
14040,3764500230,661000.0,8/21/2014,,1994,4,5,NONE,NO,98033,47.6947,-122.19,NO,NONE,Good,8 Good,98033
14041,8682260870,344000.0,9/12/2014,,2005,3,5,NONE,NO,98053,47.7132,-122.033,NO,NONE,Average,8 Good,98053
14042,369000365,510000.0,4/22/2015,,1916,3,2,NONE,NO,98199,47.6567,-122.392,NO,NONE,Average,5 Fair,98199
14043,9238901020,289000.0,9/16/2014,,1942,3,4,NONE,NO,98136,47.5324,-122.387,NO,NONE,Average,7 Average,98136
14044,3343901641,365000.0,8/27/2014,,1979,3,5,NONE,NO,98056,47.5065,-122.191,NO,NONE,Average,8 Good,98056
14045,3024079057,410000.0,7/30/2014,,1966,4,4,NONE,NO,98027,47.5316,-121.959,NO,NONE,Good,7 Average,98027
14046,7518507330,535610.0,7/24/2014,,1901,5,4,NONE,NO,98117,47.6765,-122.386,NO,NONE,Very Good,7 Average,98117
14047,2968801510,397950.0,11/13/2014,2002.0,1971,3,5,NONE,NO,98166,47.457,-122.346,NO,NONE,Average,8 Good,98166
14048,2822100175,284000.0,8/27/2014,,1978,3,4,NONE,NO,98108,47.5472,-122.303,NO,NONE,Average,7 Average,98108
14049,3826000385,201000.0,12/17/2014,,1962,3,4,NONE,NO,98168,47.4931,-122.305,NO,NONE,Average,7 Average,98168
14051,2111010760,357500.0,1/8/2015,,2002,3,4,NONE,NO,98092,47.3342,-122.169,NO,NONE,Average,7 Average,98092
14052,23500220,550120.0,10/15/2014,,1975,3,5,NONE,N/A,98052,47.6919,-122.115,,NONE,Average,8 Good,98052
14053,8001600150,300000.0,3/10/2015,,1988,3,5,NONE,NO,98001,47.3195,-122.273,NO,NONE,Average,8 Good,98001
14054,9149000180,374950.0,8/19/2014,,1992,3,5,NONE,NO,98030,47.3843,-122.213,NO,NONE,Average,8 Good,98030
14055,7525420150,602500.0,4/13/2015,,1980,3,5,NONE,NO,98075,47.5755,-122.033,NO,NONE,Average,8 Good,98075
14056,1003000175,221000.0,12/22/2014,,1954,3,4,NONE,NO,98188,47.4356,-122.29,NO,NONE,Average,7 Average,98188
14058,7131300032,235000.0,3/6/2015,,1955,3,4,NONE,NO,98118,47.5163,-122.268,NO,NONE,Average,7 Average,98118
14059,3581100330,375000.0,8/4/2014,,1967,3,4,NONE,NO,98034,47.7292,-122.231,NO,NONE,Average,7 Average,98034
14060,3629970870,599000.0,8/27/2014,,2005,3,5,NONE,NO,98029,47.5521,-121.996,NO,NONE,Average,8 Good,98029
14061,2561360210,562100.0,6/3/2014,,1983,3,5,NONE,NO,98052,47.7015,-122.13,NO,NONE,Average,8 Good,98052
14062,9828702245,640000.0,3/16/2015,,2009,3,5,NONE,NO,98112,47.6195,-122.299,NO,NONE,Average,8 Good,98112
14063,8687800150,294000.0,11/20/2014,,1957,4,4,NONE,NO,98168,47.4707,-122.26,NO,NONE,Good,7 Average,98168
14066,5702380770,280000.0,4/28/2015,,1991,3,4,NONE,NO,98022,47.194,-121.981,NO,NONE,Average,7 Average,98022
14067,2095600150,260000.0,11/12/2014,,1993,3,4,NONE,NO,98031,47.3994,-122.204,NO,NONE,Average,7 Average,98031
14068,4166600230,294000.0,11/19/2014,,1938,4,4,NONE,NO,98023,47.3321,-122.373,NO,NONE,Good,7 Average,98023
14069,3521059042,255500.0,7/28/2014,,1900,5,2,3.0,NO,98092,47.2716,-122.144,NO,AVERAGE,Very Good,5 Fair,98092
14071,1926069054,450000.0,5/8/2014,,1954,3,4,NONE,NO,98077,47.7218,-122.079,NO,NONE,Average,7 Average,98077
14072,9238450150,368000.0,5/12/2014,,1968,3,4,NONE,NO,98072,47.7677,-122.163,NO,NONE,Average,7 Average,98072
14074,3841600220,282500.0,7/15/2014,,1935,4,3,NONE,NO,98146,47.49800000000001,-122.35,NO,NONE,Good,6 Low Average,98146
14075,943100683,335000.0,5/2/2014,,1978,4,4,NONE,NO,98024,47.5643,-121.897,NO,NONE,Good,7 Average,98024
